,item_id,forecast_start,MSE,abs_error,abs_target_sum,abs_target_mean,seasonal_error,MASE,MAPE,sMAPE,ND,MSIS,QuantileLoss[0.1],Coverage[0.1],QuantileLoss[0.5],Coverage[0.5],QuantileLoss[0.9],Coverage[0.9]
0,,2019-08-18,219.1282429245283,3014.141845703125,4124.1337890625,12.968974179441824,14.040041386858212,0.6751001094573605,0.6811299843363242,1.4201687027073506,0.7308545112609863,12.802546325507555,818.4308434128762,0.0031446540880503146,3014.1417850493453,0.07232704402515723,3691.385748069722,0.29559748427672955
1,,2019-08-18,201.29034001572327,2813.114501953125,4754.9189453125,14.952575299724844,14.581586301428086,0.606674187283323,1.301293549714265,1.1533835549024667,0.591621994972229,8.77619118155218,854.904423283483,0.0220125786163522,2813.114611945115,0.18238993710691823,2880.8311924925542,0.46855345911949686
2,,2019-08-18,194.90116450471697,2557.078125,3861.62109375,12.143462558962264,6.101396474413465,1.3179156956880576,1.859390845665565,1.2804778476931014,0.6621773838996887,25.194965594810387,734.5357734215446,0.02830188679245283,2557.078293271363,0.2169811320754717,3024.88313704012,0.48427672955974843
3,,2019-08-18,189.61185632861634,2708.6689453125,7552.94580078125,23.751401889249212,5.364013754887793,1.5879576864041927,0.44397025500541126,0.8387364801370872,0.3586241602897644,13.987709712196105,1051.2783912462182,0.13836477987421383,2708.6690766587853,0.42138364779874216,1894.057684916258,0.7484276729559748
4,,2019-08-18,239.23127948113208,3302.66650390625,10084.5625,31.7124606918239,5.642528981426386,1.8406185873679282,0.42842766852794345,0.7728089626480199,0.3274972438812256,15.483437380736934,1202.028164232243,0.14779874213836477,3302.666556250304,0.5062893081761006,2107.6431655168535,0.779874213836478
5,,2019-08-18,295.30763561320754,3569.283203125,11041.775390625,34.72256412146226,5.87151877550153,1.9116282252129242,0.6387288370930341,0.7260133755282037,0.3232526481151581,19.981384473370895,1324.7321631759405,0.1540880503144654,3569.2833311017603,0.5062893081761006,2730.364794385433,0.7610062893081762
6,,2019-08-18,199.50961821933961,3106.472412109375,10041.0703125,31.575692806603772,8.419219254717783,1.1602953759258907,0.5941111771101805,0.5131867606684847,0.30937662720680237,9.698976540785695,1278.596860742569,0.14779874213836477,3106.472310675541,0.49056603773584906,1865.1420261025428,0.8490566037735849
7,,2019-08-18,243.1821442610063,3369.46142578125,6853.974609375,21.55337927476415,7.858864969398164,1.3482596645151774,1.2494923749307947,1.0017919000589623,0.4916069209575653,20.26504403798052,1008.7976017296314,0.025157232704402517,3369.4615045506507,0.22327044025157233,3572.9194216674196,0.46540880503144655
8,,2019-08-18,222.332817413522,3614.775146484375,10540.2490234375,33.145437180621066,3.024863659788337,3.7579272060712245,0.7602676444037264,0.5661229547464622,0.34294968843460083,25.588556740614386,1381.2038556665184,0.20440251572327045,3614.775208994746,0.710691823899371,1817.7937587738033,0.9308176100628931
9,,2019-08-18,183.81006780660377,2980.6953125,8699.4892578125,27.356884458529873,2.951148631417885,3.1761381314034787,0.5163172590054148,0.7561166151514593,0.3426287770271301,22.906885542577985,1089.0063182748854,0.1792452830188679,2980.6952500604093,0.5377358490566038,1867.170543193817,0.7955974842767296
10,,2019-08-18,264.0915143474843,3442.737548828125,10071.166015625,31.670333382468552,3.080044919882693,3.5149548102756274,0.893214905936763,0.6694146882063188,0.3418410122394562,31.35515750420238,1244.0520788371564,0.16037735849056603,3442.737702973187,0.5566037735849056,2252.2043627262115,0.8427672955974843
11,,2019-08-18,175.272651336478,2796.58740234375,7522.177734375,23.654646963443398,15.295497651734104,0.5749600442959921,0.4555227020640432,0.8257777375994988,0.3717789649963379,7.078198503759893,942.6473780184986,0.040880503144654086,2796.587580149295,0.27672955974842767,2381.572845220566,0.6666666666666666
12,,2019-08-18,398.69916961477986,4967.2509765625,19609.048828125,61.663675560141506,20.305218781876913,0.7692744539034866,0.8052900227066738,0.4251367341047563,0.25331422686576843,5.337737022522954,2024.2405465602874,0.20125786163522014,4967.251099675894,0.6729559748427673,2550.836607289314,0.9308176100628931
13,,2019-08-18,274.1832252358491,3607.765869140625,10349.32421875,32.545044713050316,10.894134116797007,1.0414022415631015,0.6872157320063165,0.8714910543189859,0.3485991656780243,8.929199256967332,1262.9869646847249,0.0660377358490566,3607.765911543742,0.27044025157232704,2493.4891858302058,0.550314465408805
14,,2019-08-18,240.41362028301887,3306.84814453125,10571.923828125,33.245043484669814,7.548529943046582,1.3776051250668822,0.7867616042207106,0.6838284378531594,0.3127953112125397,10.139897873841347,1235.7132666580378,0.07861635220125786,3306.8484240048565,0.3553459119496855,2192.1713185459375,0.7169811320754716
15,,2019-08-18,470.31141902515725,5422.03662109375,15591.0712890625,49.02852606623428,7.351083018106086,2.319444574912963,0.6803480659434998,0.49799457286138954,0.3477655053138733,17.217776607370762,2083.73413271904,0.1792452830188679,5422.036773607135,0.44654088050314467,3263.022354221344,0.7075471698113207
16,,2019-08-18,388.2195852987421,4061.43896484375,9660.3623046875,30.378497813482703,15.847457019296158,0.8059224031093146,0.4762882505144392,0.9477516030365566,0.42042306065559387,10.291823374466412,1271.1681092182175,0.040880503144654086,4061.438924112823,0.2358490566037736,3848.28826402966,0.5251572327044025
17,,2019-08-18,8.204367199783805,179.24307250976562,127.11699676513672,0.3997389835381658,3.723009220396974,0.15139835207349614,0.9962362289428711,1.9969543840900157,1.4100637435913086,4.334968970347205,52.32320135780246,0.025157232704402517,179.24307543126633,0.4968553459119497,251.0037531102542,0.8050314465408805
