,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,10.742127,12.882862,11.601801,6.2583447,3.6878388,9.795873,10.9105015,10.557905,9.472747,6.2116857,11.481693,10.09304,16.317642,25.33343,15.0518055,19.065226,8.312995,12.050398,13.362784,6.614703,10.476128,14.06318,8.020069,14.690625,7.4819665,12.417787,10.159399,10.303245,18.383642,7.6207995,9.99427,9.867181,12.777033,14.241689,9.880305,14.4738,23.473328,13.728712,4.509735,11.704839,5.4527617,10.39819,11.14419,-0.9466588,11.547267,23.413906,14.443472,14.415955,10.417457,15.7592535,9.515515,6.1225104,10.960179,6.02978,10.974034,7.2409053,12.87888,11.580848,9.091286,9.876917,11.509526,9.97723,10.129578,11.017811,11.463207,18.287346,10.205532,9.156797,12.883905,12.176509,-1.9666702,22.98537,10.37431,16.148424,12.536963,9.903087,8.848218,11.137913,9.880323,6.029446,9.803613,10.83804,6.92107,6.068963,7.763975,9.150006,12.818342,10.908116,3.031858,10.745545,10.281209,10.967227,12.6289015,18.1925,11.200859,15.742299,13.524343,8.260972,4.344029,13.92678
1,14.125377,13.4151945,12.619978,20.25756,16.1099,10.414634,13.933337,12.378212,11.443192,12.030696,8.467066,19.415415,16.049915,11.923284,16.44392,16.418732,17.603838,12.723379,19.94422,5.65392,17.08615,5.8309994,12.089074,1.9556767,11.091955,17.518349,3.6763217,7.7606363,10.804779,9.150715,11.385912,11.3933735,8.816931,10.309527,13.66696,15.921323,25.481962,12.020037,11.945167,6.4927955,6.853225,18.805302,16.454758,11.106938,13.345929,14.124755,10.523819,16.43816,4.4345007,16.013735,3.2608578,14.512668,5.2282553,8.087173,11.841284,14.150733,11.020909,23.571983,15.504435,15.039202,8.720041,15.423802,13.820042,10.319493,11.2799635,13.3892765,11.823147,13.763761,14.532719,13.435542,13.974417,13.275314,12.400247,7.9716682,8.318673,14.720724,24.742107,12.239278,15.657896,11.628901,13.020106,19.370598,9.513806,18.922472,9.235024,16.188345,13.667,12.269073,19.95704,13.312059,14.746699,16.153727,20.38837,12.252207,6.5318055,19.362223,14.419015,15.93267,11.222467,17.295637
2,6.9799724,12.524146,10.460416,3.1915164,8.268981,8.299617,-3.8849163,11.238554,12.085276,5.319057,5.48227,9.474506,8.874265,9.207296,6.3054485,12.157355,8.101197,13.256402,5.992375,7.986235,8.793838,8.781231,12.384329,6.044874,7.476195,8.308738,0.33841172,13.850988,13.547799,3.9575803,5.8533964,7.026538,6.4910913,11.101515,5.254058,10.606555,12.4207535,7.5430565,11.869894,13.072222,4.514887,6.223764,10.677412,8.296059,9.158397,5.0732055,8.512415,8.297823,3.009373,7.48688,13.459466,2.0498335,3.368925,5.9944863,6.023681,4.1351776,7.2075586,9.006448,10.932121,3.9590588,4.57489,13.234424,7.219443,9.502312,7.7044024,7.321525,8.499274,9.108154,8.818406,7.6857595,5.6674905,5.5522947,6.89049,11.141195,5.756197,0.49755755,7.152616,8.833284,3.5765414,11.178803,7.6641655,14.374547,6.4213605,14.79968,10.041631,7.4249773,10.209461,6.4562626,6.278688,4.429017,14.560606,10.118907,8.030113,14.121664,11.718446,9.445509,-0.9718753,8.92844,6.687803,-6.306387
3,36.55714,25.076187,25.439684,43.48417,21.797766,33.393734,27.23452,37.37332,24.926987,27.335333,16.61739,42.55677,38.53978,25.446178,31.550058,13.231017,25.77657,2.5823658,36.770977,-3.7921684,32.19349,16.784298,30.144188,18.48124,41.505257,21.587519,19.768806,26.834757,22.700508,19.44283,31.950436,21.8168,39.670143,29.840569,14.335436,29.538977,35.049675,25.663147,34.841698,28.9626,19.892183,34.462463,22.458303,22.60794,27.900028,14.152098,26.395456,23.0411,29.343483,-3.3818042,28.220003,29.047693,39.236946,20.577148,29.381502,23.118372,24.515003,30.45524,21.540049,19.809475,19.93321,37.243206,33.77233,39.876198,33.987133,11.162704,12.202675,33.31227,9.47948,40.79224,16.981716,22.134167,34.4436,16.193289,30.049221,28.51495,15.197635,14.563029,43.007984,22.047466,5.822944,28.657904,23.021656,26.255676,22.071806,39.668278,28.800772,32.808117,36.417374,18.120972,36.977573,36.294907,22.937029,19.436247,23.745844,-0.26167297,20.61446,33.608253,8.710238,34.28788
4,23.462578,22.323215,18.54149,28.551485,21.531296,10.544936,28.847836,26.511635,12.956651,1.4391179,39.87205,21.807703,23.537498,7.5841794,19.602648,21.12334,17.680689,16.752264,28.35399,23.166391,20.573402,11.816033,22.796755,32.10355,22.591684,24.08869,41.226967,22.082508,12.899527,24.102753,22.341948,17.440228,26.685266,13.344705,32.795425,10.588522,9.89493,21.513773,16.101389,24.089901,20.221209,21.422636,21.722944,28.501755,32.075638,10.852876,29.19144,17.977476,16.913872,34.109676,-3.0703306,11.535673,18.837265,21.822939,15.270687,21.184748,10.7257185,27.96755,34.192574,26.483713,13.705629,19.114433,14.829093,17.172012,11.686736,18.739439,23.522556,26.801178,7.1727424,3.4682682,23.560986,11.585437,32.660328,21.440678,10.488121,30.03026,27.213526,23.563671,41.64284,29.27496,20.002432,26.148428,11.64198,19.95196,25.19925,7.1479673,10.287687,16.604849,5.6413465,22.45818,17.955647,14.854966,10.642599,18.210264,25.879759,20.244312,16.999195,7.981771,18.215874,30.9856
5,39.922245,41.28546,19.217848,46.36225,36.381855,52.70276,24.103163,23.959475,33.54508,23.361637,30.073973,45.88295,23.990177,38.515903,34.560276,33.73541,34.23519,38.996597,36.61356,35.899895,-15.937391,15.62403,24.959375,18.3918,22.565361,28.990753,7.7361283,33.03178,15.113921,19.778198,41.742073,12.879332,31.987358,13.026732,14.081433,46.25444,30.194073,31.648973,53.315342,31.331974,18.579285,28.129574,53.23298,10.793987,32.212093,34.100246,21.5653,9.036479,21.031326,34.766754,24.114594,22.60317,34.656284,37.46404,26.449713,18.835152,33.643467,26.6399,32.462364,38.290062,37.99867,36.00082,30.357733,46.72509,40.054348,36.840954,31.3692,42.912003,36.533516,30.001596,42.36021,28.63138,1.2123538,28.350332,16.035065,38.36441,14.314911,34.916527,34.33055,19.915504,22.517332,26.41767,18.851816,33.01651,-20.796926,18.139324,28.718641,38.58164,35.190308,35.01038,-12.4063015,29.114828,20.643387,39.1488,2.9997163,34.88262,37.737938,29.845142,22.49415,38.361404
6,-8.596297,20.175016,10.650602,30.711689,36.57634,26.605574,17.562386,23.42658,19.472847,18.413662,16.017061,17.525568,7.8178935,10.183572,27.556622,11.920954,15.448232,16.931957,19.041546,15.013779,11.994339,1.8732171,21.795115,12.904252,21.502275,19.135298,5.897328,27.867868,15.060547,18.465984,18.411531,13.592509,17.585983,9.019232,17.65882,10.069357,21.172771,16.963926,25.916,6.4088926,16.32163,14.585153,24.937302,15.870563,-3.40761,23.10177,12.230816,13.2741165,6.704441,15.967147,20.663534,22.009033,8.415724,3.3617454,23.49131,13.843448,9.33491,16.78354,22.05016,-19.06646,15.578196,21.054409,4.053559,15.274442,12.813065,23.537401,3.3677351,11.323376,12.38975,16.65986,23.594294,12.712455,8.390719,23.99316,4.809373,11.6283865,15.464001,15.97792,10.177095,15.336661,16.260294,25.677801,19.01552,7.1295433,7.149431,8.591317,13.591384,11.5271635,14.472372,12.68061,17.741549,18.59855,4.1537204,16.185278,26.142187,20.185566,9.4602165,3.7532866,11.272723,12.526614
7,-0.2431173,-0.41265944,-0.2498852,-0.07903074,-0.2701098,-0.18702725,-0.14994946,-0.116449185,-0.027520444,-0.2764421,-0.36933285,0.1828807,-0.17104147,0.008787172,-0.073636636,0.013620853,-0.1529346,-0.11149215,-0.15865943,-0.1596545,-0.11920993,-0.08661776,-0.21708933,-0.18722634,-0.28570238,-0.13123548,-0.20455563,0.08688184,-0.14002958,-0.1429236,-0.1454366,-0.23778465,-0.2132349,-0.033394568,-0.20571558,0.17830895,0.35849947,0.014812022,-0.18671604,-0.0494457,-0.2078912,-0.20525561,-0.112289324,-0.24922356,-0.1822491,-0.11394718,-0.11256114,-0.045323867,-0.25336266,-0.22274414,-0.2567658,-0.25171983,-0.2595763,-0.16310962,-0.14516039,-0.10848531,-0.104873866,-0.3699639,-0.18319717,-0.12906833,-0.14947718,-0.040907856,-0.15802628,0.019779064,-0.21374367,-0.33929545,-0.042728692,-0.16875583,-0.09562966,-0.13480942,-0.15698555,-0.058381118,-0.22752632,-0.024485229,-0.117748916,-0.25873798,-0.18693106,-0.03862131,-0.07049428,-0.12608007,-0.0462503,0.017742386,-0.17473456,-0.19889191,-0.035338294,-0.0903558,0.015557105,-0.22774512,-0.1642801,-0.16548389,-0.081002735,-0.33977306,-0.14138359,-0.09093877,-0.26486915,-0.059202034,-0.2535533,-0.2505447,-0.113210805,-0.28318787
8,23.958004,36.06851,3.2707062,10.124183,12.189577,20.545456,7.056631,28.299006,22.858335,19.908026,10.72743,39.707314,23.274723,13.065025,11.850295,29.323652,13.616377,29.364178,8.252591,9.666354,22.678144,14.30745,24.334732,19.983309,20.096405,16.001532,10.047434,-9.500474,5.0659485,5.0747313,-0.23536788,20.438595,13.855587,20.825897,12.594856,17.674593,36.68303,29.602112,29.322868,11.181294,17.128607,27.49672,22.15752,37.496376,21.71754,28.510157,38.55404,16.388042,-1.9279156,9.4056015,20.611223,22.593302,-0.68396854,16.956266,23.782854,6.6424265,13.705221,29.600502,-21.199114,4.323624,39.332237,22.039751,4.9249473,16.410437,15.249496,15.3932295,16.410894,9.985794,31.664429,8.113235,17.669474,20.24391,13.331263,23.996605,18.64318,28.867405,9.535699,14.062188,38.995213,8.018664,26.59666,17.819685,14.878889,7.9276342,0.8729429,10.063395,19.463776,0.9248655,23.102695,12.3915825,21.713604,20.493752,31.154213,2.5883012,22.096146,8.594029,15.791288,15.604898,12.791948,19.80583
9,19.843155,22.644598,50.758427,24.864809,11.742938,21.29367,23.870628,18.21424,8.662647,25.603476,40.220024,1.3635397,29.252918,23.594908,23.072256,22.604101,42.063976,19.759007,19.93511,30.717804,23.599033,4.184562,-2.3985598,17.932673,14.667815,23.403275,36.83126,4.2746525,17.297583,16.194357,51.506264,25.550419,18.78764,24.834984,24.056149,13.704015,18.11544,18.825178,32.898483,40.765884,24.921251,13.665856,62.75629,20.423315,19.257421,46.771454,20.273048,14.12077,23.03865,15.660468,7.81401,31.923058,12.62003,17.638424,21.63979,27.739542,28.147287,21.602047,31.537752,9.506655,26.113516,27.882961,21.082342,24.421736,42.553562,24.004004,22.46725,29.366201,26.354313,15.496965,23.75583,-0.5271513,17.928698,22.012218,21.358854,24.049543,31.0019,50.62293,19.723896,33.843727,30.39051,29.13956,36.504986,48.31934,20.864704,0.1746478,21.19047,13.618026,25.690655,28.54893,25.135258,27.180094,28.946518,8.343711,13.108039,14.324768,31.198793,30.890501,15.179613,27.4154
