,0,1,2
0,247.4090088092969,15.729240566832745,12.52054800611433
1,251.7734570099957,15.867370828527191,12.602943741712552
2,255.23242508343273,15.975995276771734,12.692277287307922
3,229.06514948288924,15.134898396847243,12.095169028762033
4,264.2435801552143,16.255570742216783,12.95790158982085
5,250.16354150045365,15.816559091675208,12.600814451283158
6,260.49654604184457,16.139905391353587,12.820593557482436
7,250.18722799442526,15.817307861783094,12.585212130244006
8,246.33410736394552,15.695034481132735,12.475917102562471
9,260.9935760261129,16.155295603179564,12.809274899020833
10,252.39383964786956,15.886907806362746,12.64522485984541
11,254.34861529289554,15.948310734773623,12.696512125459734
12,241.97152125568934,15.55543381766286,12.399943263400667
13,242.78872445965965,15.581679128375724,12.418716800103532
14,253.4911620191097,15.921405780241571,12.662046370068557
15,234.53381872857125,15.31449701193517,12.249251410827906
16,260.53827217812875,16.141197978406954,12.787758802975835
17,251.27793063406585,15.851748503999987,12.609256658798625
18,274.33946614287294,16.5631961330799,13.127497688159922
19,241.04541450790478,15.525637330167957,12.412010517180667
20,251.49350517956336,15.858546754969806,12.60347939740764
21,273.250128647034,16.530279146071127,13.111340503831238
22,233.00897796478384,15.26463160265533,12.171530736396143
23,257.38516013270674,16.04322785890379,12.751610325802586
24,264.6562411707518,16.26825870124863,12.893668164715478
25,220.74981292816523,14.85765166263381,11.835712328847109
26,247.90048065833,15.744855688710837,12.539027855975176
27,227.37824799292656,15.079066549124537,12.065848794507799
28,239.6093077263002,15.479318710017576,12.35907333751005
29,228.99376787564984,15.132540033836019,12.082509985995204
