,0,1,2
0,242.62617007980325,15.576462052719265,12.248996234393687
1,233.74342122878767,15.28866970108216,12.177919316579555
2,240.48038906337166,15.507430124407191,12.157282040507452
3,231.3925662836207,15.21159315402633,12.09448352880183
4,234.419285228873,15.310757173597686,12.132562236724757
5,235.6556036518147,15.351078256976436,12.132972138452619
6,234.0944485458774,15.30014537662559,12.160003182470293
7,238.79068043803602,15.452853472353771,12.218911868341669
8,228.1463106919824,15.104512924685205,11.983318086889263
9,226.6108670158397,15.053599802566817,11.941622364768902
10,233.6841098907028,15.286729862554084,12.125030574276154
11,234.45339428234678,15.311871024873048,12.15461365491179
12,233.55274491178923,15.282432558718826,12.119073126726992
13,235.6499200849314,15.350893136392143,12.202994249112345
14,236.52284087154817,15.379299102090062,12.281904052312399
15,228.02515417709483,15.100501785606161,11.939302938745985
16,235.83771554410848,15.357008678258552,12.20146668649343
17,232.35888343731864,15.243322585227888,12.073264561277787
18,233.1586819616926,15.269534438275864,12.155820064966916
19,238.135315342986,15.431633592817903,12.223439347338573
20,244.56588483080233,15.638602393781943,12.436672328649163
21,229.18610303332898,15.138893718938943,11.999113461758583
22,232.1436032164805,15.23625948901109,12.009818593310644
23,234.7834984817851,15.32264658868647,12.110408822247633
24,235.34851103155384,15.34107268190702,12.070165190948972
25,236.27498099003398,15.371238759125237,12.230812080332017
26,227.6093413866741,15.086727325257591,11.991605609374744
27,228.32394534915102,15.110391965437264,11.957534051311995
28,241.15921298096706,15.529301754456542,12.413275557943301
29,239.28298965147468,15.468774665482547,12.334544656252215
