,0,1,2
0,235.67214834423677,15.35161712472783,12.06094859813084
1,235.67214834423677,15.35161712472783,12.06094859813084
2,235.67214834423677,15.35161712472783,12.06094859813084
3,235.67214834423677,15.35161712472783,12.06094859813084
4,235.67214834423677,15.35161712472783,12.06094859813084
5,235.67214834423677,15.35161712472783,12.06094859813084
6,235.67214834423677,15.35161712472783,12.06094859813084
7,235.67214834423677,15.35161712472783,12.06094859813084
8,235.67214834423677,15.35161712472783,12.06094859813084
9,235.67214834423677,15.35161712472783,12.06094859813084
10,235.67214834423677,15.35161712472783,12.06094859813084
11,235.67214834423677,15.35161712472783,12.06094859813084
12,235.67214834423677,15.35161712472783,12.06094859813084
13,235.67214834423677,15.35161712472783,12.06094859813084
14,235.67214834423677,15.35161712472783,12.06094859813084
15,235.67214834423677,15.35161712472783,12.06094859813084
16,235.67214834423677,15.35161712472783,12.06094859813084
17,235.67214834423677,15.35161712472783,12.06094859813084
18,235.67214834423677,15.35161712472783,12.06094859813084
19,235.67214834423677,15.35161712472783,12.06094859813084
20,235.67214834423677,15.35161712472783,12.06094859813084
21,235.67214834423677,15.35161712472783,12.06094859813084
22,235.67214834423677,15.35161712472783,12.06094859813084
23,235.67214834423677,15.35161712472783,12.06094859813084
24,235.67214834423677,15.35161712472783,12.06094859813084
25,235.67214834423677,15.35161712472783,12.06094859813084
26,235.67214834423677,15.35161712472783,12.06094859813084
27,235.67214834423677,15.35161712472783,12.06094859813084
28,235.67214834423677,15.35161712472783,12.06094859813084
29,235.67214834423677,15.35161712472783,12.06094859813084
