,0,1,2
0,365.1911477492212,19.109975084997394,14.92882398753894
1,365.1911477492212,19.109975084997394,14.92882398753894
2,365.1911477492212,19.109975084997394,14.92882398753894
3,365.1911477492212,19.109975084997394,14.92882398753894
4,365.1911477492212,19.109975084997394,14.92882398753894
5,365.1911477492212,19.109975084997394,14.92882398753894
6,365.1911477492212,19.109975084997394,14.92882398753894
7,365.1911477492212,19.109975084997394,14.92882398753894
8,365.1911477492212,19.109975084997394,14.92882398753894
9,365.1911477492212,19.109975084997394,14.92882398753894
10,365.1911477492212,19.109975084997394,14.92882398753894
11,365.1911477492212,19.109975084997394,14.92882398753894
12,365.1911477492212,19.109975084997394,14.92882398753894
13,365.1911477492212,19.109975084997394,14.92882398753894
14,365.1911477492212,19.109975084997394,14.92882398753894
15,365.1911477492212,19.109975084997394,14.92882398753894
16,365.1911477492212,19.109975084997394,14.92882398753894
17,365.1911477492212,19.109975084997394,14.92882398753894
18,365.1911477492212,19.109975084997394,14.92882398753894
19,365.1911477492212,19.109975084997394,14.92882398753894
20,365.1911477492212,19.109975084997394,14.92882398753894
21,365.1911477492212,19.109975084997394,14.92882398753894
22,365.1911477492212,19.109975084997394,14.92882398753894
23,365.1911477492212,19.109975084997394,14.92882398753894
24,365.1911477492212,19.109975084997394,14.92882398753894
25,365.1911477492212,19.109975084997394,14.92882398753894
26,365.1911477492212,19.109975084997394,14.92882398753894
27,365.1911477492212,19.109975084997394,14.92882398753894
28,365.1911477492212,19.109975084997394,14.92882398753894
29,365.1911477492212,19.109975084997394,14.92882398753894
