,item_id,forecast_start,MSE,abs_error,abs_target_sum,abs_target_mean,seasonal_error,MASE,MAPE,sMAPE,ND,MSIS,QuantileLoss[0.1],Coverage[0.1],QuantileLoss[0.5],Coverage[0.5],QuantileLoss[0.9],Coverage[0.9]
0,,2020-01-31,477.8805338541667,6679.0244140625,1107.1060791015625,3.2949585687546503,14.100588137672997,1.409731896095005,1.9580980936686199,1.7198184785388766,6.032867431640625,14.613362977270455,5313.7226774170995,0.6517857142857143,6679.024614095688,0.9434523809523809,2414.3291561126703,0.9761904761904762
1,,2020-01-31,628.7486514136905,7920.279296875,1085.6248779296875,3.2310264224097844,14.647802592935307,1.6092693537184184,8.004320780436197,1.7819849650065105,7.295594692230225,12.177641307436113,4977.648906458402,0.6130952380952381,7920.2793136537075,0.9523809523809523,3040.627550506591,0.9791666666666666
2,,2020-01-31,369.23744419642856,5614.02490234375,729.156982421875,2.170110066731771,6.643468880753138,2.5150125254379887,6.049932752336774,1.7756712777273995,7.699336528778076,21.15360367892095,2698.429153504968,0.3958333333333333,5614.024998821318,0.9434523809523809,2688.191374588012,1.0
3,,2020-01-31,1281.6908482142858,10705.431640625,3426.73388671875,10.198612758091517,6.263734108464757,5.086646901131879,3.5712875460986027,1.4795473189581008,3.124091863632202,41.69173241028468,6527.257928347588,0.5148809523809523,10705.432296514511,0.8928571428571429,4390.98225440979,0.9761904761904762
4,,2020-01-31,2514.4533110119046,15037.4462890625,4188.5322265625,12.465869721912203,6.585609988533956,6.795772071175525,7.7170116164921465,1.4398131597609747,3.590147018432617,51.44997212479164,8272.768221408129,0.5148809523809523,15037.44642162323,0.9494047619047619,6151.52999229431,0.9910714285714286
5,,2020-01-31,2200.220238095238,13561.3583984375,6943.6318359375,20.665570940290177,6.756836880431284,5.973384650815958,6.835339553957063,1.2064275287446522,1.953064203262329,54.36013597994964,8489.496829789878,0.47023809523809523,13561.358231544495,0.8690476190476191,5682.8008750915515,0.9732142857142857
6,,2020-01-31,1448.1560639880952,11224.884765625,6912.728515625,20.573596772693453,9.022002987206308,3.702880079197734,5.333231941598361,1.101854960123698,1.623799443244934,29.783788204716668,4863.35484085083,0.3005952380952381,11224.884413719177,0.8452380952380952,5374.181536865233,0.9791666666666666
7,,2020-01-31,862.3932291666666,8581.9375,4094.545166015625,12.186146327427455,8.367087549283875,3.052613051353569,6.90680969998055,1.3176990690685453,2.0959439277648926,26.157291921874524,5752.751877462864,0.5357142857142857,8581.936985135078,0.8869047619047619,3543.5458465576166,0.9583333333333334
8,,2020-01-31,1770.6837797619048,12531.8515625,6222.1611328125,18.518336704799108,3.866905563546025,9.645225790087055,6.6625831733315675,1.1469247000558036,2.0140674114227295,74.68667397176513,5796.447599482537,0.38392857142857145,12531.851055145264,0.9196428571428571,5810.640559768676,0.9970238095238095
9,,2020-01-31,1681.6971726190477,12309.578125,3931.51611328125,11.700940813337054,3.898050898173479,9.398453262555932,10.791428257042254,1.3978260585239954,3.131000280380249,79.20039998319153,8035.902342772484,0.5208333333333334,12309.577577590942,0.9107142857142857,4896.060445022582,0.9791666666666666
10,,2020-01-31,1227.2542782738096,9935.521484375,7384.4990234375,21.97767566499256,4.224615975518989,6.9994538176100365,7.188107299804687,0.988731929234096,1.3454563617706299,72.57614202848184,7149.150815093517,0.4255952380952381,9935.520715236664,0.8154761904761905,4219.538751602172,0.9613095238095238
11,,2020-01-31,1134.3768601190477,9800.3798828125,3818.69677734375,11.365168980189733,15.278313083360155,1.9090980209092843,3.83311767578125,1.3892146519252233,2.566420078277588,14.474530886619261,4976.482638866641,0.4255952380952381,9800.379846572876,0.8630952380952381,4287.065837478636,0.9970238095238095
12,,2020-01-31,4748.212797619048,19361.947265625,12018.91015625,35.77056594122024,20.568720831992277,2.8015764093033217,5.6018782307330826,1.0651084354945592,1.6109570264816284,23.03393826496129,9981.57285002619,0.38392857142857145,19361.94679737091,0.8839285714285714,9042.023905944821,0.9851190476190477
13,,2020-01-31,2729.0442708333335,15984.5771484375,4997.29296875,14.872895740327381,11.470581801174767,4.147404822154651,7.215131293402778,1.4589060828799294,3.1986472606658936,31.42018143402411,6789.388494163752,0.375,15984.577232837677,0.9047619047619048,7657.767209625243,0.9940476190476191
14,,2020-01-31,2873.5933779761904,15885.1123046875,4998.36474609375,14.876085553850446,8.342849186313163,5.6667834811142725,8.828173407192889,1.3679684230259486,3.1780619621276855,43.74224928313205,9029.362487429382,0.48214285714285715,15885.112090110779,0.9375,6530.838259124755,0.9940476190476191
15,,2020-01-31,4855.367559523809,20244.16015625,7871.1611328125,23.426074800037203,8.420433572376892,7.155270110218166,7.052983366100993,1.223641077677409,2.5719406604766846,53.83886504000749,10190.824729738386,0.43154761904761907,20244.160477638245,0.9494047619047619,8859.14324645996,0.9940476190476191
16,,2020-01-31,2757.1350446428573,15781.376953125,4005.14599609375,11.920077369326638,16.322386948825233,2.8775438259318404,3.2200732815650204,1.486541021437872,3.940275192260742,23.759433246394902,10079.804035392404,0.5595238095238095,15781.37724018097,0.9375,6258.873874664305,0.9880952380952381
17,,2020-01-31,7.578996204194569,583.5353393554688,116.6719970703125,0.3472380865187872,3.563894281058899,0.4873074739451346,1.032589848836263,1.9790160769507998,5.001502990722656,9.908415827779319,458.81691370299086,0.26785714285714285,583.5353530342691,0.8035714285714286,501.58407500982275,0.9226190476190477
