,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
10,17.363682,38.42755,37.606712,48.24301,28.332666,47.16145,30.7751,40.305836,43.92684,31.414988,33.404305,38.57048,34.213734,-11.039054,57.690155,34.831673,26.677391,59.332287,51.3158,10.948743,42.62098,18.008091,30.238401,37.14266,35.402275,28.573456,45.679096,38.007698,37.138542,43.45039,37.85751,53.462242,16.19205,37.29826,32.719513,53.64245,35.92681,32.84014,35.156586,39.054497,36.916363,59.42249,28.198309,31.815712,43.429817,47.81772,47.805435,34.116146,88.58589,33.494553,43.030117,47.83665,29.237906,25.959019,31.305666,46.641518,41.84652,35.119217,55.83568,62.906208,32.822086,54.85223,45.9569,40.61795,40.675953,26.135838,36.154778,33.07852,25.508938,40.572838,40.940617,35.30525,20.771898,15.965706,36.35175,62.047867,36.946857,42.53832,39.85278,42.600918,40.347878,33.031483,22.440187,44.25323,36.122353,46.76596,39.537678,26.050592,51.17074,-4.303209,26.768581,29.267612,36.67543,38.06845,27.311676,34.062786,37.495968,30.68847,30.511454,32.002815
11,25.82177,27.810802,36.70961,38.830437,32.825253,25.874968,11.900228,26.742094,38.08719,24.271982,25.416147,26.238142,19.616112,14.129558,25.25574,22.021399,35.757282,26.960218,30.35085,21.440239,26.372265,16.51249,28.738958,27.415985,28.580355,43.745815,16.231844,24.206257,24.628147,21.331108,25.464724,35.01961,26.101746,27.720968,33.71145,36.76171,21.772594,19.06464,45.14728,19.07007,27.16964,19.811405,11.555813,25.102827,26.159391,32.59243,28.184313,32.59837,30.194643,31.598816,30.165134,42.279377,33.58655,25.352188,20.221807,28.713945,20.375286,37.14383,26.18121,26.69851,22.041357,30.409115,23.511608,23.084414,27.306255,11.072958,7.8816195,14.956746,22.35794,31.116179,28.77954,27.971424,16.072857,30.267647,24.281471,-7.644836,25.662506,29.70017,27.595428,27.795109,25.438135,25.830038,27.338427,27.917177,17.249893,34.10409,36.923737,26.631893,24.225914,24.435411,17.684328,20.347372,24.352026,17.157547,27.622168,35.70607,24.912016,19.50184,24.908293,28.009214
12,23.07475,41.875717,26.107267,41.963623,32.079853,59.452747,19.53875,12.543171,25.325869,20.239412,55.772266,30.362883,14.848715,30.380896,18.892414,21.073986,33.932144,25.554426,34.195705,27.013672,23.123283,28.751354,28.179787,20.882833,31.981619,23.160927,39.601982,20.857906,22.399242,23.589176,29.550886,28.178251,25.423815,25.925865,23.108164,36.879276,27.96139,19.514782,16.232336,23.015242,18.825819,35.382442,33.19841,27.760757,30.669277,30.412823,18.311535,18.248606,0.4568544,20.762547,15.930143,16.563223,17.900583,12.801654,32.509674,24.593405,-36.717396,34.232075,26.888496,79.55605,25.57025,18.361067,27.477915,15.153003,-5.4995584,35.86281,20.029757,29.763786,34.536705,21.010569,25.7047,25.98303,42.55319,20.838255,27.7077,28.549282,24.940765,26.107368,27.074467,15.335791,28.086586,29.084215,18.64358,26.549728,38.93261,22.181232,40.187477,23.359592,28.568583,24.122044,37.619102,33.040123,25.644838,34.086693,30.670776,26.824678,23.591637,23.199984,36.689438,30.54784
13,10.352535,27.950891,19.70645,32.23233,20.361378,4.764795,10.204554,5.736118,14.284896,18.048206,20.650587,31.95951,18.810677,19.83115,31.565126,22.824438,31.920866,18.339228,20.342817,17.410486,16.311125,16.252058,8.092345,16.498808,16.859213,5.9529886,21.12872,17.33153,48.868763,16.89588,15.044803,20.16458,2.2291331,16.844791,3.322874,11.453627,3.1814466,4.3180847,19.787497,19.666279,13.75723,16.641293,19.45593,15.853936,35.825123,9.817072,13.560083,18.735395,17.105942,15.274265,12.55681,11.093714,24.784142,23.247284,24.853584,11.2662525,14.76578,25.76474,18.686958,42.938526,15.512128,21.448162,26.579142,23.17821,15.947229,15.102199,23.13283,20.197765,20.356655,26.907852,23.553055,39.953102,16.448227,10.753164,25.418423,20.10284,-14.740198,15.190948,18.050812,-11.665583,10.939409,14.482938,21.14442,17.644144,20.789303,13.713309,18.92991,20.501678,26.105991,24.279644,11.140421,12.2379875,17.025253,20.216358,17.810282,9.832406,8.667861,15.849069,22.141941,18.74965
14,43.3293,44.056156,41.68801,40.05166,53.859867,25.591671,37.654438,36.14155,36.398983,38.360405,38.975975,17.700533,43.476585,11.024308,39.909336,36.98588,30.286186,35.037056,34.241985,36.57195,41.525864,40.825207,27.856075,38.5603,17.97704,26.498064,37.925537,42.309513,42.105034,33.52676,32.783447,31.79618,22.45764,39.26113,30.456871,33.8784,32.745007,31.901636,34.417118,11.170785,39.280647,27.366608,28.251928,33.461082,39.73308,38.166153,25.474054,47.232277,19.42075,39.526154,47.474533,32.217316,56.444504,38.061317,30.758484,31.17707,45.746647,30.562862,29.65693,35.085274,28.481228,44.760113,44.96276,25.440935,30.823288,6.357635,46.39558,42.247753,29.682095,27.123682,33.849148,46.37869,30.303839,14.055999,32.13377,22.160563,37.774918,27.086237,32.031265,37.91754,33.91777,44.39186,20.502947,46.681847,25.195904,37.248573,14.4030695,42.427765,30.345999,32.080544,18.60734,46.68829,23.278688,49.43714,38.792713,38.72197,24.124254,43.725002,42.077915,32.765057
15,38.845177,37.506306,32.292816,25.923477,29.822935,36.031166,29.238527,34.163208,38.372116,21.368538,36.81648,24.665741,38.33562,37.13166,33.909004,35.435936,24.987225,32.6955,37.092377,40.925575,31.689249,30.716925,22.277445,30.898247,32.965893,36.906513,32.971592,16.313904,29.942547,31.298807,27.143724,36.072777,28.347752,37.010742,33.947456,31.703663,32.898464,34.200066,38.697113,38.041195,25.373741,25.656206,28.498154,35.441113,33.555744,37.26998,41.93449,33.89872,33.07862,40.339523,44.77359,31.58393,22.324675,24.468494,28.659227,40.87746,23.25674,22.93705,29.490261,59.31304,23.6994,34.114365,29.403934,33.89473,30.370396,39.685764,24.538252,25.678764,25.83084,40.482563,31.608555,39.502937,38.753124,32.387173,26.310635,7.120395,26.982153,28.82867,34.547283,29.778193,34.383423,22.819752,31.658812,20.884148,35.237576,33.1074,25.125793,27.177483,32.016174,35.28296,31.72601,31.928091,31.325022,29.324501,17.256592,25.940601,33.17045,35.81684,30.468302,36.56118
16,22.363716,34.752037,0.037784785,37.04263,42.174026,33.4689,29.098717,34.584087,27.967236,40.982162,25.565079,41.064137,34.803635,29.910986,57.47145,34.89894,31.76266,30.424772,39.041878,39.9506,27.544556,29.485603,32.588055,37.882423,30.956148,31.92381,30.815441,37.7612,34.411373,13.553812,40.261436,33.619328,24.28016,10.255193,31.968687,17.945913,39.440712,0.935835,45.28074,26.28492,31.414602,19.954706,26.907185,26.756279,32.448032,32.90469,36.9746,33.072678,47.634834,37.776035,31.640308,33.07072,7.4345803,67.81894,40.121216,32.93483,23.326498,37.699814,30.972385,33.949165,32.220886,25.159327,44.75033,24.308914,23.78584,27.464779,35.30156,23.677279,31.453207,33.093044,40.896034,44.722107,23.800695,34.575294,11.767413,34.083553,38.4961,38.24979,30.278582,28.719158,33.508617,36.341087,25.260971,25.598133,37.30518,38.91748,27.822973,27.383314,17.465054,27.396618,30.88257,32.90551,27.341564,24.10387,30.82635,40.96542,33.156433,34.894997,38.085682,36.00208
17,48.17747,25.346521,26.393648,33.8866,37.868744,19.377035,29.221409,23.734818,31.4351,18.942173,27.352537,22.401564,44.89569,14.786005,30.950628,44.68523,136.87506,23.231325,28.380419,31.564772,27.23593,20.543835,46.56152,21.346767,14.130592,36.173607,7.0796437,27.424135,32.37648,28.595076,33.429665,32.62293,7.780135,41.334824,28.824348,33.885975,32.609898,20.016506,27.747906,22.28496,33.922985,22.677748,36.84636,27.891129,21.159613,33.57441,27.447403,40.28704,34.34142,30.554823,66.05776,39.77492,24.951908,31.883623,25.130838,19.220877,22.182568,33.31296,26.807858,25.752886,28.779316,21.874016,28.669384,30.917818,23.589111,28.903116,21.38763,46.00082,29.299335,13.708961,35.286137,31.616985,26.908129,24.37758,21.498287,19.6887,15.359817,38.693428,44.311344,27.653708,34.419086,23.58195,29.449446,24.927444,25.17256,39.333405,17.358644,28.208424,45.51701,29.108948,41.01051,33.316242,28.58786,30.951818,29.72603,31.81969,32.35953,32.981335,31.447428,32.159042
18,16.707485,24.926899,1.1262761,29.791218,17.287989,25.163328,13.744158,8.45494,20.125488,14.290432,26.796736,15.281194,20.90392,19.983284,33.0942,12.923956,23.938358,19.424713,25.251831,24.213808,18.351002,25.761595,11.509486,13.958765,15.297189,15.176518,13.345046,15.566985,21.281666,18.630623,33.433132,30.210167,29.609272,5.6083703,33.279583,20.991587,20.60231,28.675156,23.530107,22.101,24.38161,20.235386,12.059171,25.369352,21.411055,28.35902,12.37182,24.061611,4.822271,20.754654,17.397223,18.022547,15.152022,21.638535,25.001944,26.006456,4.9821754,20.98427,34.190315,28.463728,27.254631,26.289507,11.162875,21.553904,17.543972,21.822449,17.079624,20.094584,20.492779,17.434624,22.94047,30.233929,19.395704,22.093847,18.386595,24.709677,28.102938,57.541893,26.462208,15.171808,27.111876,20.66154,22.39627,16.01154,15.291538,20.5107,11.061489,20.21291,30.318468,21.686277,20.148113,60.49959,19.102137,26.124882,34.527035,19.512716,29.981226,19.237846,20.948685,22.76211
19,22.964052,16.674736,29.412577,18.818869,33.580956,31.300508,19.387672,22.05601,30.405703,27.780107,30.413176,28.62243,25.696072,35.94495,35.31158,16.157818,30.430689,-6.401062,29.568773,22.708506,10.77309,30.420668,26.488325,24.727152,27.739836,4.8010616,38.814877,23.063665,38.142307,13.163929,25.872766,33.469296,10.4308605,-6.587078,21.413153,26.382647,31.040195,15.526159,24.178892,36.315834,34.306854,28.71015,19.612537,53.758068,29.744444,47.0616,19.103197,24.131836,28.978313,23.270378,17.398548,30.032509,19.696175,26.615236,23.912712,11.92893,17.784985,16.676878,22.248072,36.653477,34.170704,24.098932,30.423386,19.303068,30.39557,21.137426,24.53198,28.910831,34.408855,22.404966,23.892075,30.63187,31.73359,35.760834,10.860662,18.485838,26.516514,28.430733,33.876957,24.497705,29.285349,32.54274,11.998391,37.330696,12.552957,15.409567,30.381138,33.2816,25.613388,29.958311,25.269768,41.108154,27.462646,15.703008,70.16852,17.785429,31.425037,30.816628,59.564472,28.123114
